name, binding energy, ionization energy, dipole magnitude, dipole x, dipole y, dipole z
dsgdb9nsd_051465, -3.18621922559, -0.382691, 1.3324577674, 0.29413, -1.04339, 0.77477
dsgdb9nsd_051501, -2.92099895199, -0.376769, 1.06739710811, -0.11898, 0.92072, -0.52674
dsgdb9nsd_051520, -2.79185332506, -0.408353, 0.368384320378, 0.19215, 0.30425, 0.07885
dsgdb9nsd_051543, -2.84163116215, -0.373056, 1.01422853273, -0.06519, -0.46946, -0.89667
dsgdb9nsd_051544, -2.83804709386, -0.400441, 1.74602120726, 0.63788, -0.75443, 1.43963
dsgdb9nsd_051552, -3.14762875602, -0.380412, 1.19084021518, 0.95094, 0.51184, -0.50183
dsgdb9nsd_051565, -3.14425446638, -0.382822, 1.55465203239, 0.91947, 1.14128, -0.51865
dsgdb9nsd_051578, -2.96585474269, -0.357611, 1.88954563546, 1.26995, 1.20106, 0.71768
dsgdb9nsd_051613, -2.85297370959, -0.399417, 1.82366944061, 0.99815, -1.50094, 0.27685
dsgdb9nsd_051615, -3.06090086317, -0.384723, 1.43341867785, 1.0396, 0.93204, -0.32438
dsgdb9nsd_051617, -3.14323354388, -0.368004, 1.18643901297, 0.72979, 0.81907, -0.45185
dsgdb9nsd_051638, -2.88954043099, -0.387110, 1.45273544959, -0.21949, 1.30142, -0.6071
dsgdb9nsd_051668, -2.75650455315, -0.411167, 1.51279599239, 0.62476, 1.23849, -0.60363
dsgdb9nsd_051720, -2.58581856609, -0.458064, 1.8844608854, 0.75531, 0.73562, 1.56191
dsgdb9nsd_051721, -2.67392133726, -0.410563, 1.25277190637, -0.87827, 0.56742, 0.69001
dsgdb9nsd_051727, -2.85503360968, -0.396437, 0.945408564643, 0.14946, -0.80624, 0.47057
dsgdb9nsd_051773, -2.57198886074, -0.409671, 1.38349500548, 0.8191, -1.11141, -0.08889
dsgdb9nsd_051774, -3.09351858308, -0.409335, 1.39562467035, 0.28421, 0.9548, -0.97742
dsgdb9nsd_051780, -2.7056049966, -0.389917, 1.09702982735, 1.0485, 0.31985, 0.04264
dsgdb9nsd_051792, -3.40187163364, -0.392655, 1.15647522663, 0.71829, 0.41376, -0.80641
dsgdb9nsd_051805, -3.12130516024, -0.410239, 1.77035739313, 0.04113, 1.76692, -0.10231
dsgdb9nsd_051811, -2.50880603445, -0.444817, 2.35028993337, -0.25693, 2.24998, -0.62884
dsgdb9nsd_051835, -2.7053569488, -0.380073, 1.68504301206, 0.63652, -1.5225, 0.34089
dsgdb9nsd_051836, -2.60534761055, -0.395789, 1.11553008032, 0.44096, -1.01057, 0.16944
dsgdb9nsd_051837, -2.61882248967, -0.416344, 1.30560453327, 0.75428, -1.02633, 0.2869
dsgdb9nsd_051840, -2.85649097265, -0.419163, 1.92311075305, 1.29473, 1.4006, 0.24566
dsgdb9nsd_051847, -2.65767347434, -0.400103, 1.71191351072, 0.84261, -0.51175, -1.39956
dsgdb9nsd_051854, -2.67329041302, -0.414993, 2.74439308236, 0.88388, 2.509, 0.67481
dsgdb9nsd_051860, -2.89495551017, -0.373290, 1.7301155899, 0.52022, -1.64706, -0.09932
dsgdb9nsd_051862, -2.91980569666, -0.399048, 1.53981473304, 1.03072, 1.07941, -0.37884
dsgdb9nsd_051890, -3.04643166119, -0.429292, 2.11133120284, 0.12306, 2.07618, 0.36339
dsgdb9nsd_051895, -2.7309089303, -0.434535, 0.893054399575, 0.13609, 0.8819, 0.03575
dsgdb9nsd_051900, -2.60995068455, -0.399879, 1.36837965613, 0.20934, 1.33646, -0.20619
dsgdb9nsd_051932, -2.69274758008, -0.391242, 1.40324153773, -0.1036, 1.39936, 0.01206
dsgdb9nsd_051934, -2.9088226092, -0.378261, 0.89716008839, 0.28819, 0.7606, -0.37859
dsgdb9nsd_051953, -2.71155929674, -0.409973, 0.926469998273, -0.43504, 0.0522, -0.81631
dsgdb9nsd_051974, -2.44802841955, -0.442593, 0.921975743824, 0.48412, 0.52093, 0.58677
dsgdb9nsd_051975, -2.69329411624, -0.400672, 0.88283229353, 0.81016, 0.35048, 0.01405
dsgdb9nsd_051986, -2.52773593782, -0.402341, 1.4969243362, 1.02057, -0.77703, 0.77165
dsgdb9nsd_052015, -2.5446817422, -0.422476, 1.0517587393, 0.63196, -0.58196, -0.60675
dsgdb9nsd_052078, -2.88177431407, -0.389061, 0.780690071027, -0.05755, 0.22178, -0.74631
dsgdb9nsd_052082, -2.61390228072, -0.400519, 1.44047693751, 1.10615, 0.48861, 0.78273
dsgdb9nsd_052094, -2.81698199116, -0.401907, 0.387590260327, 0.19151, 0.28847, -0.17417
dsgdb9nsd_052111, -3.15388590046, -0.373934, 0.984710032141, 0.62859, 0.67343, 0.34788
dsgdb9nsd_052118, -2.98384044243, -0.379687, 1.01224776443, 0.60362, 0.54169, 0.60569
dsgdb9nsd_052122, -2.77082596016, -0.398540, 2.21534152304, 0.31688, 2.17742, -0.25723
dsgdb9nsd_052152, -3.06196384281, -0.439960, 1.72267105676, 0.11164, 1.70549, -0.21549
dsgdb9nsd_052187, -2.9245081915, -0.369777, 1.16430442858, 0.42012, -0.81058, 0.72254
dsgdb9nsd_052208, -2.6551224582, -0.389543, 0.965135852095, 0.83681, 0.0152, 0.48063
dsgdb9nsd_052213, -2.50426981889, -0.438797, 1.73124972572, 1.49448, 0.59768, 0.6376
dsgdb9nsd_052216, -2.87912676619, -0.409179, 0.454689901911, 0.30698, 0.16468, 0.29221
dsgdb9nsd_052220, -3.09316648854, -0.415574, 1.09738517017, 0.75928, -0.02127, 0.79202
dsgdb9nsd_052228, -2.70699401971, -0.401982, 1.62521104187, -0.11651, 1.48647, 0.64664
dsgdb9nsd_052241, -3.05790252243, -0.403122, 1.28281367443, 1.16589, 0.50366, -0.18066
dsgdb9nsd_052262, -3.09145031842, -0.354432, 1.16015872229, 0.77992, 0.81201, -0.27988
dsgdb9nsd_052273, -2.89153893421, -0.394301, 1.81468620764, -0.39703, -1.75048, 0.26697
dsgdb9nsd_052275, -2.6863735634, -0.398624, 1.61311315676, -0.13278, -1.5682, 0.35391
dsgdb9nsd_052280, -2.92679096158, -0.410157, 2.0126854439, 0.44831, 1.15916, -1.58312
dsgdb9nsd_052327, -3.13946625786, -0.386256, 1.71322470581, 1.34923, 0.76086, -0.73199
dsgdb9nsd_052347, -2.77488726785, -0.407580, 1.46110470036, 0.64085, -1.12873, 0.6709
dsgdb9nsd_052358, -2.64542348189, -0.406569, 0.361260752643, -0.02988, -0.30257, 0.19511
dsgdb9nsd_052366, -2.50732147183, -0.417999, 1.25428936889, 1.22962, 0.24734, -0.00997
dsgdb9nsd_052368, -2.72113394033, -0.433301, 0.788794189507, 0.23866, -0.75163, 0.01703
dsgdb9nsd_052373, -2.50481797664, -0.419526, 0.970958108829, -0.26251, 0.53177, 0.76881
dsgdb9nsd_052378, -2.58415463383, -0.434283, 1.42009120675, 0.89887, 1.05419, -0.31205
dsgdb9nsd_052379, -2.43636602771, -0.475639, 0.601991662567, -0.51288, 0.29407, -0.11345
dsgdb9nsd_052401, -3.10729375773, -0.389804, 1.26324643779, 0.57329, 0.80592, 0.78589
dsgdb9nsd_052404, -3.00173599688, -0.425221, 1.94485908076, 0.82306, 1.76148, 0.0473
dsgdb9nsd_052427, -2.79181826639, -0.407936, 2.25909926876, 1.48404, -1.19854, 1.21023
dsgdb9nsd_052443, -2.72598230618, -0.405240, 0.887106993152, 0.76163, -0.04302, -0.4528
dsgdb9nsd_052448, -2.61900571261, -0.460082, 2.52939916557, -0.11258, 2.17618, 1.2843
dsgdb9nsd_052456, -3.02960844962, -0.427330, 0.999708429193, -0.99693, -0.07153, 0.02076
dsgdb9nsd_052464, -2.54717419549, -0.321381, 0.67007774728, -0.00957, 0.67, 0.00355
dsgdb9nsd_052465, -2.39954315582, -0.351654, 2.6588237334, -0.03601, 2.65854, 0.01456
dsgdb9nsd_052494, -3.13347254501, -0.334609, 0.719005177867, -0.47411, 0.23239, -0.48804
dsgdb9nsd_052514, -2.7832015382, -0.415471, 2.79282471104, 0.91001, 2.51603, 0.80084
dsgdb9nsd_052517, -2.78100717209, -0.374525, 1.36061538349, 0.19939, 1.33916, -0.13479
dsgdb9nsd_052519, -2.57881283993, -0.416273, 2.30388131279, -0.01257, 2.22741, 0.58852
dsgdb9nsd_052521, -2.71099341223, -0.412829, 2.00449248534, 0.37399, 1.96926, 0.01169
dsgdb9nsd_052524, -2.85255502975, -0.396876, 1.08595531124, 0.0094, 0.26278, -1.05364
dsgdb9nsd_052531, -2.9522375134, -0.389713, 1.49897604004, 1.25938, 0.75549, 0.30021
dsgdb9nsd_052571, -2.66141588729, -0.398901, 2.43276941951, 0.5992, 2.28087, 0.59746
dsgdb9nsd_052585, -3.1842609235, -0.365043, 0.302511762581, 0.2333, 0.17483, -0.08074
dsgdb9nsd_052599, -2.64786353632, -0.379216, 0.910183825938, 0.18652, 0.76815, 0.45121
dsgdb9nsd_052600, -2.50503992613, -0.400494, 2.12592123071, -0.56506, 1.31816, -1.5693
dsgdb9nsd_052616, -3.34770533845, -0.368867, 0.779869913319, 0.06942, 0.71093, 0.31298
dsgdb9nsd_052618, -3.04277270254, -0.375768, 0.887549720579, 0.55986, 0.64162, -0.25025
dsgdb9nsd_052631, -2.61024206107, -0.389931, 1.40931055949, -0.67371, 1.07279, 0.61757
dsgdb9nsd_052632, -2.46729087109, -0.411045, 2.3093304447, -1.20726, 1.80676, -0.78176
dsgdb9nsd_052639, -2.66753130529, -0.358164, 0.859851947779, 0.06886, 0.78375, -0.3469
dsgdb9nsd_052665, -2.67838144301, -0.399233, 1.21554233085, -0.37974, 1.14688, -0.13419
dsgdb9nsd_052668, -3.18396961587, -0.375586, 1.73090734868, -1.16536, 1.07775, 0.69024
dsgdb9nsd_052698, -3.17200668209, -0.365648, 0.455042824578, 0.21431, 0.1192, -0.38331
dsgdb9nsd_052719, -3.05559096612, -0.375434, 1.83585845059, -1.39661, 0.58004, 1.04087
dsgdb9nsd_052724, -3.36784245754, -0.369032, 1.16843409207, 0.03831, 0.85117, 0.79955
dsgdb9nsd_052736, -2.70604905896, -0.382694, 0.668620561081, -0.38515, 0.10059, 0.53721
dsgdb9nsd_052747, -2.67736613709, -0.408621, 2.57378488085, -0.75726, 2.31082, 0.84323
dsgdb9nsd_052777, -3.11960803045, -0.343807, 0.705181103334, 0.07771, 0.475, 0.51538
dsgdb9nsd_052782, -2.8945456214, -0.387814, 1.88491107053, 1.57018, 0.99555, -0.31033
dsgdb9nsd_052826, -2.94798894435, -0.361100, 0.860045926041, 0.8105, -0.19707, 0.2096
dsgdb9nsd_052834, -2.65503761305, -0.383931, 0.904205876391, 0.28532, 0.79306, 0.32747
dsgdb9nsd_052835, -2.58554544287, -0.391194, 1.66950102318, 0.99532, 1.31618, 0.25346
dsgdb9nsd_052852, -3.06863173476, -0.377167, 0.707574240204, -0.30826, 0.49943, 0.39523
dsgdb9nsd_052857, -2.88527395932, -0.367109, 0.896364369662, 0.405, 0.39416, 0.69576
dsgdb9nsd_052871, -3.35007374607, -0.341950, 0.645574678871, 0.2708, 0.41818, 0.41056
dsgdb9nsd_052876, -3.41907586053, -0.333139, 0.0989340841166, -0.04705, 0.08123, 0.03124
dsgdb9nsd_052881, -2.90435995175, -0.354320, 1.46138036821, 0.16474, 1.41863, 0.30981
dsgdb9nsd_052886, -3.05554196202, -0.359525, 1.80889868757, -1.39293, 0.78401, 0.84687
dsgdb9nsd_052887, -2.8477567336, -0.367053, 2.02815096788, -1.18939, 0.91392, 1.3651
dsgdb9nsd_052893, -2.84369119152, -0.370687, 1.32590893443, -1.16168, 0.59672, 0.22904
dsgdb9nsd_052896, -3.1547392001, -0.348195, 1.25188760761, -1.03981, -0.13658, 0.68364
dsgdb9nsd_052900, -2.8477191478, -0.371624, 1.08947162276, -1.05062, 0.26368, -0.1167
dsgdb9nsd_052910, -2.88105340655, -0.372976, 0.81300871785, 0.47605, 0.26932, 0.60152
dsgdb9nsd_052917, -2.83860517466, -0.381197, 1.48614845621, 0.29597, 1.39853, 0.40639
dsgdb9nsd_052968, -3.17010856335, -0.303434, 0.146854489206, -0.08288, 0.05671, 0.10715
dsgdb9nsd_052974, -2.96100821216, -0.311305, 0.776992925386, -0.41005, 0.5938, 0.28806
dsgdb9nsd_052987, -2.74758783293, -0.352757, 1.45823522595, -1.09418, 0.01917, -0.96377
dsgdb9nsd_052988, -2.72052235154, -0.352325, 1.07330933929, -0.80091, 0.32464, -0.63651
dsgdb9nsd_052991, -2.72448852473, -0.349746, 1.53499805713, -1.35744, 0.65153, -0.29847
dsgdb9nsd_052999, -2.92129059744, -0.340673, 1.20804183723, -0.98223, 0.68724, -0.1493
dsgdb9nsd_053001, -2.82321060461, -0.358713, 0.927974380142, -0.71017, 0.47858, 0.35743
dsgdb9nsd_053011, -3.14316995189, -0.336587, 0.584880559687, 0.45321, 0.33559, -0.15513
dsgdb9nsd_053017, -2.84172737873, -0.365478, 1.18849082769, -0.48345, 0.94959, -0.52637
dsgdb9nsd_053022, -3.1742209415, -0.346430, 0.144326894583, -0.01907, 0.14174, -0.0194
dsgdb9nsd_053056, -2.80568881961, -0.347450, 2.03377965876, -1.25466, 1.60058, 0.01522
dsgdb9nsd_053058, -3.16029654234, -0.322399, 0.789074562066, 0.3449, 0.70084, -0.11183
dsgdb9nsd_053063, -3.24588394778, -0.302000, 0.114374772568, -0.09506, 0.06357, 0.00201
dsgdb9nsd_053066, -2.94099868332, -0.320815, 0.891113592086, -0.24154, 0.5692, -0.64168
dsgdb9nsd_053067, -2.74693579116, -0.347160, 0.430508412694, -0.39827, 0.05811, 0.15278
dsgdb9nsd_053091, -3.15899848315, -0.317694, 0.641343851768, -0.05084, 0.56715, -0.29509
dsgdb9nsd_053124, -2.87601832968, -0.355275, 0.604350030777, 0.51992, -0.30478, -0.04507
dsgdb9nsd_053132, -2.94677573548, -0.339988, 0.68424412091, 0.56813, 0.35351, 0.143
dsgdb9nsd_053133, -2.94560954711, -0.314942, 0.761582658022, -0.438, -0.53359, 0.32163
dsgdb9nsd_053150, -3.18238830262, -0.353737, 0.871783107143, -0.58029, 0.21803, -0.61297
dsgdb9nsd_053183, -2.74556613929, -0.340373, 0.539910889222, 0.51683, -0.00975, 0.15587
dsgdb9nsd_053250, -3.0588229801, -0.362087, 1.80453157526, 0.04736, 1.54746, 0.92707
dsgdb9nsd_053255, -2.84685808453, -0.370668, 1.40998588436, 0.18329, 1.36746, 0.29072
dsgdb9nsd_053262, -3.41959183411, -0.334423, 0.123506238304, -0.12201, 0.01738, -0.00808
dsgdb9nsd_053293, -2.90152738877, -0.357293, 1.11318283013, 0.42724, 0.28601, -0.98734
dsgdb9nsd_053299, -2.96739770422, -0.343887, 0.584285463194, -0.15822, 0.4833, 0.28771
dsgdb9nsd_053306, -2.9673569814, -0.360554, 1.65595380775, 0.86893, 1.40861, 0.05442
dsgdb9nsd_053314, -3.21115006691, -0.345795, 0.670768507907, -0.05998, -0.63152, -0.21798
dsgdb9nsd_053321, -3.41695571698, -0.352550, 0.0325488217913, -0.02412, 0.02183, 0.00105
dsgdb9nsd_053324, -3.10336084375, -0.359323, 0.710833891496, -0.50026, 0.20484, -0.46159
dsgdb9nsd_053326, -3.42355894206, -0.353234, 0.0864954547939, -0.0537, -0.01141, -0.06684
dsgdb9nsd_053334, -3.13796512931, -0.354265, 0.631690544571, 0.44224, -0.33568, -0.30129
dsgdb9nsd_053343, -2.89829839055, -0.354995, 0.81866826676, 0.52059, -0.59265, -0.21902
dsgdb9nsd_053353, -2.97256086141, -0.371943, 0.901365484473, 0.27251, 0.71741, -0.47278
dsgdb9nsd_053357, -3.19080212182, -0.368370, 1.20679874204, 0.77503, 0.92502, 0.00545
dsgdb9nsd_053370, -2.59897739061, -0.400541, 1.4198266616, 0.90281, 1.09577, 0.0114
dsgdb9nsd_053371, -3.46419696227, -0.334386, 0.129368535974, -0.02857, -0.09046, 0.08796
dsgdb9nsd_053381, -3.06746380256, -0.374126, 0.601807307699, 0.36084, 0.36556, -0.31358
dsgdb9nsd_053424, -2.98012420152, -0.369532, 1.25473046703, 0.80208, 0.24189, 0.93408
dsgdb9nsd_053428, -2.97250426867, -0.360931, 0.762545103584, 0.27985, -0.10051, 0.70218
dsgdb9nsd_053446, -3.37171764159, -0.361619, 0.611178241268, 0.26451, 0.35305, 0.423
dsgdb9nsd_053460, -2.88149336595, -0.367179, 0.897339810607, -0.06126, 0.84995, 0.28116
dsgdb9nsd_053491, -3.08015124493, -0.380491, 1.27690735177, -0.08845, 1.27215, -0.0656
dsgdb9nsd_053517, -3.19433899604, -0.377848, 1.55704658315, 1.20414, 0.93792, 0.30781
dsgdb9nsd_053528, -3.34452595367, -0.357182, 0.597863544716, -0.37993, -0.03936, -0.45994
dsgdb9nsd_053537, -3.35539576605, -0.370074, 0.698443030605, 0.32331, 0.45047, -0.4247
dsgdb9nsd_053540, -3.05378880263, -0.374660, 1.55286625136, 0.96784, -0.37679, -1.15443
dsgdb9nsd_053546, -2.93975712547, -0.371458, 1.14725735042, 0.73038, -0.34566, 0.81441
dsgdb9nsd_053556, -3.46050228187, -0.335029, 0.104013692368, -0.03123, 0.06248, 0.07707
dsgdb9nsd_053557, -3.1478148592, -0.346406, 0.711776574776, 0.55858, 0.21246, -0.38662
dsgdb9nsd_053565, -3.07990338497, -0.367121, 0.833276636598, 0.76269, 0.33497, 0.02119
dsgdb9nsd_053582, -3.43824855487, -0.355372, 0.628591548305, -0.34041, -0.07017, 0.52376
dsgdb9nsd_053609, -2.97312714657, -0.373265, 1.60920971902, -0.00937, 0.86723, 1.3555
dsgdb9nsd_053619, -3.36578325762, -0.355136, 0.625925179235, -0.03418, -0.58324, -0.2246
dsgdb9nsd_053628, -2.97402891912, -0.350530, 0.511755111455, 0.03404, 0.5105, 0.01115
dsgdb9nsd_053638, -2.48726731133, -0.394794, 1.95488920382, 1.11504, 1.6057, -0.00226
dsgdb9nsd_053649, -3.06725839443, -0.376462, 1.92667410937, 1.51249, 1.18856, 0.1085
dsgdb9nsd_053653, -3.09309620104, -0.367969, 0.507583486039, 0.47652, -0.0608, 0.16393
dsgdb9nsd_053698, -3.32092869546, -0.364343, 0.316233799743, 0.29806, -0.08814, 0.05827
dsgdb9nsd_053720, -2.25509973229, -0.393010, 1.5995903339, -0.28837, 1.56995, 0.10387
dsgdb9nsd_053731, -2.90503870028, -0.397562, 1.32983789802, -1.10874, -0.20675, 0.70457
dsgdb9nsd_053732, -3.15632003524, -0.365874, 1.45167894918, -0.38519, 0.14073, -1.39255
dsgdb9nsd_053736, -2.9794962752, -0.368285, 1.66404817478, 1.36904, -0.8368, 0.44108
dsgdb9nsd_053737, -2.7674373349, -0.379109, 1.35356179028, 1.28038, -0.21246, -0.38421
dsgdb9nsd_053739, -2.67662417709, -0.375370, 1.177001902, -0.9358, 0.66042, 0.27103
dsgdb9nsd_053742, -2.84120236939, -0.397745, 1.83342726848, -1.54644, 0.77944, -0.60204
dsgdb9nsd_053752, -2.92845370879, -0.391430, 0.879031205021, -0.39515, 0.50437, -0.6018
dsgdb9nsd_053780, -2.22093811408, -0.446096, 1.54337183365, 0.44212, 1.33556, 0.63467
dsgdb9nsd_053785, -2.32351265504, -0.415863, 0.531432432864, -0.27517, 0.41657, 0.18213
dsgdb9nsd_053825, -3.10537466344, -0.393885, 0.162528145563, 0.10426, -0.06949, -0.10352
dsgdb9nsd_053847, -2.63060749534, -0.395747, 1.26146782167, -0.34851, 0.24907, -1.18651
dsgdb9nsd_053853, -2.59008657053, -0.404707, 0.524760668972, -0.17558, -0.06147, -0.49068
dsgdb9nsd_053864, -2.34378957966, -0.427137, 2.20417983917, -1.43011, 1.67708, 0.02443
dsgdb9nsd_053894, -2.70999196022, -0.392940, 0.988703735909, 0.50597, 0.30229, 0.79382
dsgdb9nsd_053899, -2.39515541028, -0.431564, 1.87591973922, 0.4457, -1.68262, 0.69944
dsgdb9nsd_053915, -2.91947024809, -0.382007, 0.80444030052, -0.66179, 0.45503, -0.04589
dsgdb9nsd_053916, -2.77834890247, -0.407864, 1.01344933233, 0.08028, -0.74292, 0.68462
dsgdb9nsd_053940, -2.99683196851, -0.406888, 1.13930149214, 1.02348, 0.03736, -0.4991
dsgdb9nsd_053973, -2.77181196763, -0.428169, 1.79204995982, 1.58599, -0.7157, -0.42878
dsgdb9nsd_053975, -3.14945000282, -0.406106, 1.30882501069, 0.42649, 1.22099, 0.20078
dsgdb9nsd_053979, -3.15443110315, -0.412000, 1.23773253577, 1.06949, 0.56784, -0.25638
dsgdb9nsd_053986, -2.73522187317, -0.431216, 1.03346184555, 0.8901, -0.13751, 0.50681
dsgdb9nsd_053997, -2.65952168341, -0.425838, 0.812259555438, -0.15497, 0.46069, -0.65078
dsgdb9nsd_054031, -3.00683370917, -0.373419, 1.15504463922, 0.08549, 1.02293, -0.52956
dsgdb9nsd_054058, -2.5644098043, -0.436908, 1.15005934464, 0.45996, 1.03105, 0.21911
dsgdb9nsd_054087, -2.48397894363, -0.415432, 0.63060179432, -0.3737, -0.26877, -0.43101
dsgdb9nsd_054093, -3.04192168855, -0.405078, 0.886638927467, -0.20744, 0.7323, -0.45479
dsgdb9nsd_054119, -2.84209458378, -0.343218, 5.75811984274, 4.80399, 1.24588, 2.91983
dsgdb9nsd_054122, -2.58526902401, -0.380428, 1.42167969649, -1.17765, 0.69863, -0.3824
dsgdb9nsd_054131, -2.82217264426, -0.409311, 1.388280094, -0.37308, 1.33707, 0.01941
dsgdb9nsd_054138, -3.60390292904, -0.382416, 1.02731952926, 0.88558, -0.29192, -0.43118
dsgdb9nsd_054146, -3.13876601867, -0.391628, 1.0399221454, 0.47918, 0.57044, 0.72555
dsgdb9nsd_054163, -2.98443867448, -0.364281, 1.41907791379, -0.23382, 1.33399, -0.42377
dsgdb9nsd_054174, -2.91139550729, -0.402306, 0.36645942272, 0.12797, 0.07676, 0.3347
dsgdb9nsd_054181, -2.73173724842, -0.407772, 1.72466126048, -1.06033, 1.03861, -0.87832
dsgdb9nsd_054182, -2.63230620879, -0.428234, 1.11161737954, 0.0165, -1.04531, -0.37782
dsgdb9nsd_054186, -3.16712450454, -0.368036, 1.33725301084, -0.8917, -0.68315, -0.72555
dsgdb9nsd_054258, -3.32548034231, -0.402776, 0.99077135975, 0.3826, 0.34347, -0.84692
dsgdb9nsd_054292, -2.74266563191, -0.414548, 0.751256125166, -0.12714, -0.38238, -0.63404
dsgdb9nsd_054300, -2.57580575734, -0.415642, 0.746309210783, -0.69309, -0.1695, -0.2188
dsgdb9nsd_054304, -3.07620107505, -0.401542, 0.926294447786, -0.44924, 0.7125, 0.38542
dsgdb9nsd_054310, -2.86301003527, -0.392839, 1.35218757327, -0.89803, 0.57682, 0.8302
dsgdb9nsd_054318, -2.69245034771, -0.400003, 1.76520446751, 1.43546, -0.21874, -1.00377
dsgdb9nsd_054363, -2.67757543334, -0.354386, 0.896395146964, -0.84405, -0.29867, 0.04359
dsgdb9nsd_054385, -2.88503291892, -0.412623, 1.05095629462, -0.5418, 0.89236, 0.12106
dsgdb9nsd_054423, -2.90196417658, -0.378882, 1.08557282381, 0.55117, -0.9351, -0.01637
dsgdb9nsd_054428, -2.91627736432, -0.357349, 1.64723554078, -0.7756, 1.39628, 0.40278
dsgdb9nsd_054453, -2.82897298588, -0.358108, 0.978917661348, -0.24439, 0.158, -0.93466
dsgdb9nsd_054460, -2.60733589067, -0.361986, 1.00674011607, -0.16408, -0.80818, -0.57745
dsgdb9nsd_054463, -2.74930294027, -0.355562, 1.28370947523, -0.94152, -0.2487, -0.83642
dsgdb9nsd_054469, -2.52622514162, -0.338272, 1.78626098888, -0.45152, 1.15, -1.2901
dsgdb9nsd_054472, -2.4337613967, -0.364244, 0.79906137718, -0.03806, -0.72228, -0.33965
dsgdb9nsd_054485, -2.62234740228, -0.389796, 1.30316824934, -0.69763, 0.82614, 0.72736
dsgdb9nsd_054488, -2.90284188687, -0.401254, 0.776297654769, -0.35552, -0.6899, -0.01678
dsgdb9nsd_054491, -2.61315150045, -0.430994, 0.595516577351, 0.33497, -0.34669, 0.34963
dsgdb9nsd_054521, -3.2122444382, -0.385503, 1.13802756707, -0.72845, -0.84455, -0.22628
dsgdb9nsd_054533, -3.03188973884, -0.385710, 1.22489996412, -1.15561, 0.08176, 0.39782
dsgdb9nsd_054551, -2.90946579774, -0.384708, 0.872142489505, -0.53144, -0.1975, -0.66272
dsgdb9nsd_054595, -2.99385360994, -0.372991, 1.20613618377, -1.07649, 0.14284, 0.52491
dsgdb9nsd_054610, -3.05206822682, -0.306719, 1.52360087887, 0.913, -1.2129, 0.12909
dsgdb9nsd_054616, -2.72915795087, -0.371701, 1.65172087366, 0.00478, 1.59856, -0.41565
dsgdb9nsd_054621, -2.55379765926, -0.373717, 2.082823292, -0.55041, 1.99876, 0.2004
dsgdb9nsd_054622, -2.76626138359, -0.391206, 2.25676610981, -0.65654, 2.15912, 0.01222
dsgdb9nsd_054640, -2.80973465823, -0.342392, 1.73397847769, -1.25431, 1.18271, 0.18597
dsgdb9nsd_054677, -2.49076361217, -0.413266, 0.766422730743, -0.2599, -0.72101, -0.00061
dsgdb9nsd_054695, -2.94905151354, -0.380624, 0.786042347269, -0.28524, 0.6923, 0.23921
dsgdb9nsd_054725, -2.90248657343, -0.349396, 0.723427367743, -0.58074, 0.19698, 0.38378
dsgdb9nsd_054733, -2.72909898874, -0.351923, 0.9309551537, -0.55205, 0.41374, 0.62509
dsgdb9nsd_054767, -2.90034676273, -0.409661, 1.75487710185, -0.59851, 1.44025, -0.8044
dsgdb9nsd_054777, -2.37346777247, -0.423630, 0.914276633082, 0.32059, 0.26261, -0.81496
dsgdb9nsd_054780, -2.85274811371, -0.363410, 0.908114491791, 0.47333, -0.25907, -0.73042
dsgdb9nsd_054782, -2.99245097115, -0.337278, 1.29912324435, -0.15576, -0.5525, 1.16542
dsgdb9nsd_054784, -2.78590655456, -0.357947, 1.314087069, -1.15658, 0.55463, 0.28554
dsgdb9nsd_054831, -3.20492088553, -0.369023, 1.31224804949, 1.09643, 0.67796, 0.24537
dsgdb9nsd_054847, -3.10127779329, -0.390658, 1.40911666486, -0.8757, -0.49484, -0.98686
dsgdb9nsd_054850, -2.90623188747, -0.395811, 1.50485783312, -1.44527, 0.23141, 0.34963
dsgdb9nsd_054855, -2.61256568371, -0.402546, 1.57512186097, -0.66478, -0.58134, -1.30427
dsgdb9nsd_054868, -2.80701845843, -0.347079, 1.09369459215, 0.05085, -0.96378, 0.5145
dsgdb9nsd_054876, -2.72406110451, -0.355145, 0.862809227118, -0.8543, -0.12068, 0.0069
dsgdb9nsd_054890, -2.38826433514, -0.394853, 1.58792381181, -1.07044, -0.34064, 1.12233
dsgdb9nsd_054920, -2.84261095673, -0.396003, 0.535158831189, -0.37356, -0.38221, -0.02763
dsgdb9nsd_054950, -2.84658228679, -0.388816, 1.36557986969, 0.30142, 1.06715, -0.79696
dsgdb9nsd_054979, -3.16924366048, -0.383585, 1.55608657474, -1.2602, 0.41941, -0.8108
dsgdb9nsd_054987, -2.89631006351, -0.396066, 1.71469879454, -1.1067, 1.30386, 0.12392
dsgdb9nsd_055029, -3.20283053308, -0.373210, 1.30942092186, -0.33899, 0.64984, 1.08507
dsgdb9nsd_055032, -2.98183802577, -0.373164, 1.08628658001, -0.39167, 0.94453, 0.36671
dsgdb9nsd_055049, -2.84168621977, -0.398749, 0.458993171736, -0.15999, -0.33404, 0.2711
dsgdb9nsd_055052, -2.80638072379, -0.411408, 2.65972442772, -1.91289, 1.83717, -0.19948
dsgdb9nsd_055060, -2.53335029914, -0.438208, 0.798434069476, 0.53691, 0.17366, -0.56486
